price,sqft_living,grade,yr_built,zipcode
0.0,1560,7,1985,98092
3.0,2330,7,1925,98117
3.0,3660,9,1947,98117
1.0,2790,8,2004,98038
0.0,1060,6,1951,98155
0.0,2020,7,1994,98042
1.0,1580,7,1979,98024
2.0,2020,6,1900,98107
0.0,970,6,1908,98118
2.0,1490,7,1915,98136
3.0,4390,9,2005,98125
3.0,2750,9,1910,98112
1.0,2150,7,1950,98166
0.0,1810,7,1977,98023
3.0,2230,9,1990,98004
1.0,2430,7,1977,98045
3.0,3680,10,1994,98006
1.0,1410,6,1929,98118
2.0,1330,8,1958,98125
2.0,1490,7,1963,98033
3.0,2020,8,2000,98103
3.0,3130,10,1996,98075
2.0,2670,7,1916,98126
3.0,1980,7,1920,98103
1.0,2100,7,1963,98042
1.0,1350,6,1944,98177
1.0,2140,7,1959,98118
3.0,2208,8,1917,98116
1.0,1010,7,1982,98074
1.0,970,7,1910,98102
0.0,1520,6,1920,98022
2.0,2740,9,1993,98077
1.0,1570,7,1953,98146
0.0,1320,7,1966,98001
2.0,2550,8,1986,98074
1.0,1560,7,1983,98034
3.0,2360,8,1974,98033
2.0,1330,7,1909,98116
0.0,1070,7,1950,98198
1.0,1510,6,1961,98125
2.0,1710,8,1999,98029
3.0,2790,10,1996,98027
3.0,2620,9,2001,98074
2.0,2970,8,1969,98031
0.0,1050,7,1975,98023
0.0,1280,7,1956,98003
1.0,1030,7,1963,98056
0.0,1900,8,1977,98055
3.0,3070,9,1968,98006
1.0,1760,8,2010,98065
1.0,930,7,1952,98117
1.0,880,6,1942,98177
2.0,1360,7,2003,98115
0.0,2130,7,1992,98022
0.0,1480,6,1940,98168
1.0,1500,7,1951,98126
2.0,1670,8,1987,98029
2.0,2060,8,1960,98005
2.0,2160,8,1952,98115
3.0,2780,8,1955,98125
0.0,1490,7,1988,98003
0.0,740,6,1953,98146
0.0,1860,7,1991,98038
0.0,1590,5,1920,98001
2.0,850,7,1922,98105
0.0,1030,8,1981,98038
0.0,1850,8,1988,98001
3.0,1830,8,1908,98105
0.0,1560,7,1967,98058
0.0,1730,7,1977,98023
2.0,1930,8,2005,98125
0.0,1422,7,2012,98092
2.0,1380,7,1917,98117
2.0,2430,8,2001,98065
1.0,2610,9,1987,98023
2.0,2000,8,1996,98024
0.0,920,6,1949,98103
2.0,1750,7,1926,98117
2.0,2020,7,1981,98072
3.0,2460,9,1957,98007
2.0,1780,8,1964,98008
1.0,1080,7,1922,98122
0.0,1250,7,1980,98178
2.0,1870,7,1977,98052
2.0,1700,8,1977,98125
0.0,1480,6,1942,98168
0.0,1930,8,2000,98030
3.0,3130,10,1993,98077
0.0,1370,7,1992,98038
1.0,960,7,1962,98052
1.0,1260,7,1969,98034
1.0,1480,7,1960,98126
0.0,1930,7,1992,98031
0.0,870,6,1906,98144
0.0,1300,7,1953,98133
0.0,1490,7,1990,98030
2.0,1380,8,1947,98199
3.0,1190,7,1945,98117
3.0,4250,10,2008,98144
2.0,1920,8,2003,98053
0.0,2080,6,1950,98001
3.0,3220,9,1981,98006
3.0,3680,10,1967,98199
1.0,2070,7,1962,98146
1.0,1480,7,1995,98103
1.0,2000,8,2003,98038
2.0,1560,8,1999,98075
0.0,1600,7,1949,98002
2.0,1940,7,1976,98052
2.0,1540,7,1920,98117
0.0,820,6,1950,98055
2.0,1780,7,1977,98033
2.0,1560,7,1981,98053
2.0,2210,8,1977,98011
2.0,2040,7,1968,98027
2.0,1920,8,1972,98006
3.0,1930,9,1936,98105
1.0,1700,6,1944,98199
3.0,3450,8,1994,98136
3.0,3440,10,1983,98033
3.0,2380,10,1992,98075
2.0,2400,7,1929,98117
3.0,5670,11,2008,98010
1.0,1140,7,1963,98034
3.0,1670,7,1952,98199
2.0,1910,8,1960,98125
1.0,1560,8,1974,98056
0.0,1500,7,1963,98042
3.0,4475,9,2014,98053
3.0,2840,9,1961,98136
1.0,1020,7,1969,98027
0.0,1410,7,1953,98133
2.0,1520,8,1912,98109
0.0,730,4,1926,98055
0.0,1190,7,1954,98108
0.0,1410,7,1988,98198
2.0,1240,7,1962,98075
2.0,2500,8,1966,98006
1.0,1050,7,1954,98125
3.0,2680,9,1962,98006
3.0,2380,9,1964,98136
2.0,1060,7,1906,98112
0.0,2300,8,1939,98168
0.0,2010,7,1951,98178
1.0,1090,7,1942,98126
3.0,2320,7,1956,98199
1.0,1040,6,1951,98133
0.0,1810,7,1962,98198
3.0,1150,6,1908,98178
2.0,2360,9,1990,98003
2.0,1970,8,1929,98122
3.0,2690,8,1954,98166
1.0,2080,7,1962,98144
2.0,2080,7,1962,98144
0.0,1370,7,1962,98168
2.0,3410,8,1967,98058
1.0,1850,8,1969,98059
3.0,3010,10,1994,98052
1.0,1530,7,2003,98053
3.0,2690,7,1952,98004
2.0,2810,8,1954,98136
1.0,1810,7,1976,98034
1.0,1560,7,2002,98053
0.0,1010,6,1973,98092
2.0,1000,6,1924,98109
0.0,990,7,2001,98133
0.0,720,5,1942,98056
3.0,6070,11,2004,98059
2.0,2270,7,1905,98122
0.0,1380,7,2011,98126
0.0,1260,6,1959,98023
3.0,2910,9,1987,98075
2.0,1810,7,1960,98007
3.0,3160,9,1995,98033
2.0,1910,9,2002,98119
0.0,1230,6,1947,98106
1.0,2960,9,2006,98038
0.0,2200,8,1988,98092
0.0,1270,7,1947,98003
1.0,2540,9,1992,98030
3.0,3030,8,1988,98029
2.0,1520,7,1957,98008
0.0,1560,7,1997,98168
3.0,970,7,1907,98103
2.0,3570,9,2005,98019
1.0,1350,6,1947,98125
2.0,3710,8,2002,98056
0.0,1430,7,1983,98092
0.0,940,6,1950,98146
3.0,4300,10,2004,98029
3.0,3990,11,2006,98059
2.0,1380,7,1910,98112
0.0,2020,7,1963,98059
0.0,1480,6,1944,98106
0.0,1190,5,1910,98027
0.0,2550,7,1959,98056
1.0,2550,7,1959,98056
1.0,1500,7,1953,98125
2.0,3000,8,1963,98008
0.0,1690,7,1967,98178
3.0,4390,11,1994,98059
0.0,1560,7,1985,98055
1.0,2940,8,1977,98155
1.0,1130,7,1941,98117
0.0,1020,6,1987,98022
0.0,1310,6,2004,98038
2.0,2570,9,1989,98011
2.0,2020,8,1942,98115
1.0,1680,5,1906,98144
2.0,1770,7,1962,98007
3.0,3190,10,1994,98075
0.0,1440,6,1962,98058
0.0,1150,7,1956,98178
2.0,1860,8,1994,98029
2.0,2430,8,2003,98155
3.0,1940,7,1906,98109
0.0,670,3,1966,98022
2.0,880,7,1927,98103
1.0,1930,7,1977,98072
3.0,3120,8,1963,98034
0.0,1830,8,1994,98092
3.0,3230,10,1987,98027
0.0,700,6,1918,98103
1.0,1010,7,1961,98033
3.0,2460,7,1961,98178
0.0,2230,8,2003,98031
0.0,1570,7,2003,98118
0.0,2390,7,1977,98042
3.0,3460,10,1950,98115
1.0,2400,8,1987,98034
2.0,2940,8,1966,98034
3.0,8010,12,1999,98033
1.0,1570,7,1959,98133
2.0,1520,7,1967,98034
0.0,1070,7,1971,98023
0.0,440,5,1943,98070
0.0,2440,7,1963,98031
3.0,2660,8,1910,98105
3.0,4460,11,2001,98053
2.0,2010,9,2008,98027
1.0,1450,7,2004,98065
3.0,1400,7,1951,98004
2.0,1500,8,2002,98107
2.0,2500,9,1990,98072
2.0,1280,7,1955,98118
1.0,3380,7,1990,98198
3.0,2910,9,1957,98177
3.0,3060,9,2006,98027
2.0,1330,7,1977,98024
3.0,3300,10,1991,98029
3.0,3250,10,2001,98136
3.0,2530,9,1976,98006
1.0,1830,7,1951,98133
0.0,1170,6,1968,98059
2.0,2930,8,1980,98070
1.0,1230,7,1961,98133
1.0,1620,8,2002,98058
1.0,1760,7,1956,98118
0.0,1440,7,1959,98188
0.0,1740,6,1947,98168
3.0,1270,7,1906,98119
1.0,880,6,1924,98115
2.0,2560,7,1961,98125
1.0,1540,7,1990,98106
1.0,1150,7,1964,98014
0.0,770,6,1948,98155
2.0,4610,10,1980,98027
0.0,1850,8,2003,98042
2.0,1840,8,1961,98006
0.0,1490,6,1913,98118
2.0,1490,6,1913,98118
0.0,960,7,1952,98003
2.0,1580,8,1973,98027
2.0,1260,8,2008,98109
3.0,1940,7,1940,98116
3.0,2490,8,1958,98033
1.0,2520,7,1942,98155
2.0,1760,7,1950,98115
2.0,4190,7,2004,98058
2.0,1170,7,1951,98199
0.0,1600,7,2003,98038
2.0,2760,8,1978,98155
2.0,2090,8,1989,98011
2.0,2320,7,1999,98065
3.0,4110,9,1921,98122
0.0,770,7,1978,98001
0.0,1410,7,1982,98014
2.0,3660,10,1994,98023
1.0,2180,7,1972,98011
0.0,1110,7,1960,98033
0.0,2280,8,1998,98001
3.0,2820,9,2013,98118
1.0,1570,7,1972,98155
0.0,1200,7,1968,98042
0.0,1710,7,1970,98031
3.0,3000,8,1969,98118
2.0,2800,8,2002,98038
1.0,1640,7,1989,98034
1.0,2030,7,1979,98108
1.0,2530,8,1998,98042
0.0,990,6,1960,98002
0.0,790,6,1942,98166
1.0,790,6,1942,98166
0.0,1800,6,1984,98030
1.0,1650,7,1961,98028
3.0,1980,8,1938,98072
3.0,2340,7,1974,98126
3.0,2790,9,1999,98074
1.0,2800,7,1963,98056
1.0,1840,6,1955,98072
0.0,1350,7,1966,98092
3.0,3030,9,2005,98117
1.0,1980,8,2008,98014
3.0,3690,10,1996,98075
3.0,3732,10,2001,98112
1.0,1510,8,2005,98053
2.0,2000,7,1921,98117
0.0,1760,7,1977,98058
0.0,1270,7,1958,98056
1.0,2620,8,1965,98133
2.0,2630,8,1976,98027
0.0,2270,8,1978,98023
2.0,2410,7,1912,98024
0.0,1120,8,1999,98103
0.0,3030,7,1978,98032
3.0,2120,7,1910,98109
0.0,1720,8,2000,98092
2.0,2150,9,1985,98052
3.0,4380,9,1968,98166
2.0,2010,8,1986,98029
2.0,3150,8,1907,98118
1.0,2500,8,1986,98092
2.0,1690,7,2004,98053
2.0,3300,8,1980,98059
1.0,1240,8,2003,98103
0.0,2200,8,1994,98030
2.0,1620,7,1927,98117
1.0,2420,8,1993,98059
2.0,2680,7,1967,98198
3.0,4250,9,2004,98004
2.0,2400,9,1996,98058
0.0,2300,8,1942,98133
1.0,920,8,2009,98144
3.0,2350,9,1977,98028
3.0,2630,8,2003,98053
3.0,2170,9,1982,98112
1.0,1700,7,2004,98065
1.0,2470,7,2005,98056
1.0,1250,7,1970,98072
3.0,3110,10,2003,98004
1.0,1530,7,1977,98011
1.0,960,6,1916,98136
0.0,1240,7,1972,98058
1.0,2440,7,1957,98198
1.0,2320,8,1967,98058
0.0,1580,8,1981,98058
1.0,2963,9,2006,98030
1.0,2470,8,1984,98058
0.0,1370,6,1947,98168
0.0,960,6,1984,98070
2.0,1130,7,1947,98117
3.0,4930,12,2005,98092
1.0,1150,6,1946,98116
3.0,2190,8,1958,98040
1.0,1490,7,1956,98126
3.0,2600,8,2004,98033
0.0,1530,7,1988,98042
2.0,1680,7,1950,98115
1.0,1680,7,1963,98133
0.0,1900,7,1988,98042
1.0,1570,7,1954,98177
0.0,1370,7,1930,98024
1.0,1350,8,2003,98053
3.0,3010,8,1969,98177
0.0,1010,6,1977,98019
1.0,2050,8,2000,98003
2.0,1670,7,1967,98115
2.0,3840,11,1991,98023
0.0,2220,7,1966,98042
2.0,2590,8,1978,98155
0.0,1180,7,1967,98058
2.0,2950,7,2006,98059
3.0,7390,12,1991,98040
2.0,2150,9,1996,98014
2.0,2100,7,1958,98008
0.0,1650,7,1980,98092
2.0,1620,9,2005,98102
1.0,1750,7,1967,98072
2.0,1380,7,1986,98034
0.0,1510,7,1965,98155
0.0,1600,7,1963,98030
2.0,1840,8,2000,98038
0.0,830,6,1943,98166
2.0,1810,8,2009,98122
1.0,910,7,1952,98115
3.0,2120,9,1905,98112
3.0,2510,8,1977,98027
2.0,2100,8,1974,98033
2.0,2690,8,1987,98023
2.0,2430,8,1968,98155
1.0,2452,7,1936,98055
3.0,1550,7,1920,98199
2.0,2080,8,1999,98074
3.0,1290,7,1916,98144
2.0,1850,7,1903,98122
3.0,3370,9,2006,98027
1.0,2730,8,1987,98058
1.0,1300,7,1968,98034
3.0,3040,10,1993,98006
3.0,2440,8,1929,98103
0.0,1720,8,1969,98023
3.0,3230,8,1909,98133
2.0,1200,8,2008,98109
2.0,2350,8,1959,98005
3.0,3100,9,2005,98075
2.0,2040,8,1959,98133
2.0,2000,7,1916,98118
3.0,2160,9,1902,98122
1.0,1970,7,1979,98058
2.0,2270,8,1998,98070
2.0,1850,7,1977,98033
1.0,1350,7,1949,98126
3.0,3280,10,1970,98115
2.0,2270,8,1988,98029
3.0,2820,9,1990,98074
0.0,1200,7,1949,98155
2.0,2000,8,1951,98117
3.0,2310,9,1926,98199
3.0,4640,8,1952,98052
3.0,2330,8,1984,98052
3.0,3940,9,1992,98052
0.0,1440,7,1967,98055
1.0,1960,7,1979,98045
2.0,1250,7,1920,98103
0.0,1981,8,2010,98030
3.0,2440,9,1989,98029
1.0,1150,6,1970,98034
0.0,1120,6,1944,98178
3.0,1800,8,1941,98119
1.0,2380,8,1984,98022
3.0,2920,8,1960,98103
3.0,2790,8,2006,98166
0.0,1560,6,1948,98155
0.0,1550,7,1920,98038
0.0,1700,6,1945,98146
0.0,640,5,1939,98117
2.0,2680,8,1942,98125
2.0,1860,8,1987,98029
0.0,1490,7,1975,98042
2.0,2470,9,2005,98155
2.0,2390,8,1979,98033
1.0,1230,7,1937,98115
0.0,2840,8,1951,98056
3.0,2120,9,1984,98006
1.0,1770,8,1959,98166
0.0,2495,8,2007,98001
0.0,1170,7,1962,98022
3.0,2740,8,1993,98074
1.0,1050,7,1949,98115
1.0,1130,7,1955,98146
2.0,880,7,1938,98115
2.0,2403,9,1999,98028
2.0,3410,9,1984,98038
3.0,5320,11,2003,98075
2.0,1900,7,1955,98006
2.0,1810,7,1961,98077
1.0,1200,8,2006,98053
0.0,2060,8,2000,98030
0.0,1250,7,1994,98010
0.0,910,6,1942,98106
3.0,2560,10,1986,98027
2.0,1920,8,1969,98005
1.0,2240,8,1978,98011
0.0,1260,8,1999,98059
1.0,1360,8,1960,98198
0.0,2100,8,1978,98055
1.0,2110,7,1911,98103
3.0,2210,8,1974,98033
3.0,2360,8,1983,98006
0.0,1280,6,1960,98178
2.0,2740,7,1962,98144
3.0,2740,9,2009,98033
1.0,2630,7,1944,98146
0.0,1650,7,1990,98023
3.0,1770,8,1957,98155
2.0,1500,7,1927,98126
1.0,1430,7,1948,98133
3.0,3190,10,1999,98178
1.0,1280,7,1968,98072
3.0,2390,7,1945,98115
3.0,4040,9,1951,98199
1.0,920,7,1947,98155
3.0,2730,9,1996,98074
1.0,1320,7,1993,98001
2.0,2620,7,1999,98065
3.0,3180,11,1985,98072
1.0,2900,8,2005,98042
2.0,1900,6,1920,98033
3.0,1760,7,1927,98103
0.0,760,6,1950,98108
3.0,3710,10,1936,98105
2.0,1530,7,1950,98103
0.0,1990,7,1929,98168
2.0,3830,8,1976,98077
2.0,2040,7,1954,98144
3.0,2170,8,1965,98033
2.0,1620,7,1974,98034
3.0,3600,9,1950,98008
0.0,1470,7,1967,98030
1.0,1760,6,1900,98103
2.0,2230,8,1974,98006
3.0,3770,10,1989,98007
1.0,1200,7,1952,98155
2.0,2090,9,2004,98052
0.0,1500,7,1968,98055
3.0,8000,12,2009,98004
0.0,870,6,1969,98042
0.0,1010,6,1944,98133
0.0,1010,6,1944,98133
1.0,1860,7,1986,98198
0.0,1330,5,1942,98056
2.0,1760,8,1978,98074
1.0,1800,7,1995,98019
2.0,1690,7,1930,98117
0.0,660,6,1919,98144
3.0,2400,7,1939,98117
3.0,3020,9,1989,98052
3.0,1500,7,1910,98109
2.0,1560,6,1924,98117
0.0,1090,7,1959,98032
2.0,970,7,1905,98103
3.0,3190,9,2007,98029
3.0,3190,9,2007,98029
1.0,1890,7,1955,98125
1.0,1050,6,1900,98136
1.0,1390,7,1965,98133
3.0,1700,7,1941,98117
0.0,1050,7,1980,98166
3.0,3340,9,1964,98040
2.0,1540,6,1964,98027
3.0,1710,7,1928,98103
0.0,2100,8,1978,98003
2.0,1730,8,1965,98007
1.0,1500,7,1986,98034
3.0,2380,9,2003,98074
0.0,2180,7,1980,98003
3.0,1840,8,1907,98118
2.0,2341,9,1997,98052
2.0,1690,7,2002,98053
2.0,2490,8,1993,98014
2.0,2440,9,1992,98074
2.0,920,6,1950,98070
0.0,1030,6,1956,98146
0.0,2000,7,1994,98023
3.0,4210,9,2001,98074
2.0,1610,7,1977,98052
2.0,1910,8,1977,98027
1.0,2660,8,2004,98059
1.0,820,6,1922,98126
2.0,1730,8,1988,98011
2.0,2360,8,1979,98033
1.0,970,7,1956,98007
2.0,2460,8,2004,98028
1.0,2690,9,1987,98023
2.0,1820,8,2014,98144
3.0,3470,9,2014,98116
3.0,3370,8,1977,98056
0.0,1700,7,1970,98031
0.0,1340,7,1978,98030
0.0,2000,7,1968,98055
2.0,3840,8,1949,98178
3.0,3890,10,1950,98177
0.0,1220,7,1970,98023
3.0,2280,8,1936,98119
1.0,2770,7,1979,98001
1.0,2520,9,1990,98059
1.0,3060,8,2001,98042
1.0,2390,9,1999,98092
1.0,1320,8,1978,98058
1.0,2900,8,1977,98011
0.0,700,6,1951,98118
1.0,2210,8,1998,98045
2.0,2180,9,1986,98074
0.0,2080,7,2003,98042
2.0,2090,8,1980,98075
2.0,1720,7,1941,98108
3.0,2460,8,1968,98053
0.0,1470,7,1958,98042
2.0,1650,8,1901,98102
1.0,1690,8,1997,98042
0.0,970,6,1962,98198
1.0,2030,7,1972,98034
3.0,2540,10,1984,98052
1.0,1570,7,1983,98034
3.0,2580,8,1967,98007
2.0,2090,8,1966,98008
3.0,3260,9,2003,98029
3.0,3830,11,1990,98077
3.0,2130,8,1908,98199
1.0,1690,8,2013,98106
3.0,1780,9,1974,98004
3.0,1620,7,1947,98117
3.0,4210,9,2008,98059
3.0,2980,9,1998,98115
1.0,1490,8,1977,98006
1.0,2110,8,2000,98059
3.0,6563,10,2002,98005
1.0,1510,8,1956,98133
1.0,1830,8,1946,98146
1.0,1230,7,1948,98107
3.0,2180,8,1947,98033
2.0,2220,8,1961,98006
0.0,1730,7,1962,98001
1.0,1990,8,1968,98058
2.0,1540,7,1980,98034
0.0,1100,6,1944,98058
2.0,1640,7,1912,98105
1.0,2590,8,2001,98001
0.0,1450,7,1972,98003
0.0,1180,7,1992,98031
0.0,1820,7,1975,98058
3.0,2360,10,1968,98040
1.0,1120,7,1972,98034
0.0,1646,7,1994,98038
3.0,4210,10,2004,98065
2.0,2480,8,1976,98077
3.0,1590,8,1952,98136
2.0,2130,7,1919,98103
1.0,1650,7,1967,98034
2.0,3090,10,1979,98058
2.0,2180,8,2002,98118
2.0,1800,7,1947,98117
3.0,3720,10,1983,98072
0.0,1100,6,1961,98023
0.0,1530,7,1987,98038
3.0,3010,9,2005,98052
3.0,3500,10,2008,98075
2.0,3100,7,2006,98065
0.0,2000,7,1962,98198
3.0,2290,7,1965,98033
2.0,2400,7,1967,98034
0.0,1850,8,1999,98092
3.0,3680,9,1988,98074
0.0,1060,7,1959,98198
0.0,1060,7,1959,98198
1.0,1610,7,1903,98103
2.0,2330,7,1940,98126
1.0,1210,8,1950,98108
1.0,1530,7,1925,98106
1.0,2270,7,1979,98072
3.0,2590,10,1930,98199
3.0,1850,8,1953,98004
0.0,1500,6,1933,98168
3.0,4740,11,1990,98053
2.0,1710,7,1951,98136
1.0,1920,8,1972,98177
1.0,1150,7,1954,98155
3.0,2320,8,2004,98075
2.0,1420,7,1950,98115
1.0,1550,7,1988,98045
3.0,2920,8,1921,98144
2.0,1620,7,1945,98115
3.0,2300,9,1950,98040
1.0,1070,7,1989,98118
1.0,1790,7,1913,98019
2.0,1510,8,1985,98007
2.0,1340,7,1914,98116
3.0,3350,10,2004,98010
3.0,2500,10,1993,98112
3.0,2350,7,1952,98040
3.0,2550,9,1987,98006
0.0,1320,7,1968,98002
2.0,1270,6,1926,98105
3.0,3480,8,1972,98027
1.0,2820,8,1986,98092
0.0,2110,6,1955,98178
0.0,1100,7,1981,98032
3.0,1920,8,1931,98116
1.0,1890,7,1978,98045
2.0,2530,8,1991,98045
2.0,2550,7,2005,98075
1.0,1550,6,1926,98118
0.0,1760,7,1998,98030
1.0,1270,7,1963,98122
1.0,1250,7,2006,98136
2.0,1620,8,1961,98125
0.0,710,6,1942,98126
0.0,1070,7,1994,98010
0.0,2320,8,1966,98032
2.0,5450,9,1984,98042
2.0,1670,8,1999,98155
3.0,3010,10,2001,98045
0.0,1340,6,1940,98055
0.0,790,7,1908,98112
3.0,3400,10,2008,98112
3.0,1530,7,1923,98112
0.0,930,6,1948,98133
0.0,1540,7,1973,98058
2.0,1990,9,1984,98074
2.0,2300,9,1984,98072
0.0,1220,7,1968,98055
1.0,2380,8,1956,98118
2.0,2020,7,1968,98034
1.0,1890,8,1966,98168
1.0,1330,7,1985,98052
1.0,1490,7,1959,98155
3.0,3550,9,1998,98118
2.0,2040,7,1962,98008
3.0,2380,9,1963,98005
2.0,1780,8,1985,98034
0.0,1650,7,2004,98055
0.0,1510,7,1974,98001
2.0,1100,7,1941,98199
1.0,2190,8,1978,98042
2.0,1760,6,1912,98116
0.0,1800,7,1966,98146
2.0,2000,6,1949,98115
0.0,990,7,1960,98059
0.0,1480,7,1949,98188
0.0,1200,7,1941,98168
1.0,3000,8,1979,98014
1.0,3504,7,2006,98001
1.0,1300,7,1963,98028
1.0,1330,7,1928,98198
1.0,1850,7,1958,98108
1.0,2240,9,1989,98023
1.0,1260,7,2003,98144
2.0,2800,8,1997,98122
1.0,1820,7,1969,98059
3.0,1730,8,1996,98074
3.0,3350,9,1985,98053
3.0,3370,8,1912,98126
3.0,1240,7,1926,98116
0.0,2340,6,1959,98030
1.0,1880,7,1952,98118
2.0,1810,7,1922,98109
1.0,2340,6,1941,98106
2.0,2820,7,1911,98103
0.0,1020,7,1940,98133
1.0,2090,7,1979,98058
0.0,1830,7,1991,98030
3.0,2980,7,1916,98103
0.0,1600,7,1959,98002
3.0,4440,10,1922,98144
0.0,1200,7,1959,98022
0.0,1230,7,1913,98118
1.0,2930,7,1951,98118
2.0,2370,8,1978,98077
3.0,3040,9,2001,98040
1.0,1610,7,1970,98155
2.0,2350,8,1977,98028
3.0,2000,8,1958,98005
3.0,3530,10,1987,98034
2.0,2220,8,1987,98155
1.0,2000,6,1961,98033
2.0,1210,7,1950,98070
2.0,1140,8,2007,98107
2.0,2440,8,2002,98028
0.0,1560,6,1992,98001
3.0,3210,10,1993,98077
0.0,930,7,1981,98034
1.0,1782,7,2000,98125
1.0,1740,7,1980,98010
1.0,3690,9,1985,98042
3.0,2930,9,1998,98075
1.0,1230,7,1963,98034
2.0,2000,7,1916,98136
0.0,1520,7,1988,98038
2.0,1040,7,1919,98112
0.0,1120,6,1969,98042
2.0,3020,8,1992,98092
2.0,1820,8,1978,98034
0.0,1370,7,1942,98003
3.0,3130,9,1906,98102
1.0,1640,7,1958,98155
1.0,2650,9,2001,98001
2.0,2850,9,2003,98019
2.0,1820,7,1955,98166
0.0,1180,7,1977,98023
2.0,1880,7,1955,98133
0.0,1280,7,1977,98031
3.0,3120,9,2005,98115
1.0,2470,8,2003,98038
3.0,1700,8,1906,98122
1.0,1180,6,1945,98136
1.0,2800,7,1968,98177
3.0,1300,6,1920,98022
3.0,3040,9,1968,98040
1.0,1630,8,1987,98011
1.0,1340,7,1960,98056
0.0,1830,7,1966,98059
1.0,1240,7,1959,98056
1.0,2500,7,1972,98038
0.0,1760,8,1966,98023
1.0,2660,9,1990,98038
0.0,2060,6,1903,98055
2.0,2540,8,1929,98117
3.0,4830,10,2014,98040
1.0,1400,7,1919,98108
3.0,4280,11,1984,98004
2.0,2230,7,1974,98075
0.0,680,6,1910,98116
1.0,2340,8,2008,98106
1.0,2070,7,1989,98059
0.0,1910,6,1919,98001
2.0,950,6,1948,98122
2.0,2910,7,1979,98077
3.0,2930,9,2000,98059
1.0,2610,8,1990,98042
1.0,3880,7,2004,98056
2.0,3320,8,1986,98027
3.0,1940,8,1905,98103
2.0,2510,9,1978,98072
3.0,2660,9,2003,98029
1.0,1710,7,1952,98022
2.0,1320,6,1912,98116
0.0,960,6,1947,98155
1.0,1790,7,1969,98059
2.0,950,6,1925,98105
2.0,2940,7,1942,98146
1.0,930,7,2002,98199
3.0,4570,12,1991,98027
2.0,2370,8,1952,98146
3.0,3430,10,1998,98075
2.0,3540,10,2003,98055
2.0,2240,9,1984,98074
2.0,2710,8,1968,98155
2.0,2660,8,2014,98118
2.0,2540,8,1955,98108
2.0,2210,8,1968,98006
2.0,3570,10,2015,98040
3.0,3450,9,1997,98077
1.0,2330,8,1968,98058
2.0,1690,7,1901,98103
0.0,1030,7,1967,98155
3.0,2560,8,1923,98109
0.0,1950,7,2002,98178
3.0,4370,10,1907,98033
1.0,2350,7,1999,98106
2.0,3160,7,1969,98034
0.0,2430,8,1990,98023
0.0,1340,5,1953,98019
0.0,1010,6,1979,98014
1.0,1770,8,1981,98058
0.0,1210,7,2003,98031
3.0,3330,9,1969,98033
1.0,1240,7,1940,98133
3.0,1250,7,1900,98103
3.0,2960,10,1985,98072
0.0,840,6,1994,98010
1.0,1530,7,1967,98177
3.0,3750,10,1976,98074
0.0,2150,7,1978,98023
3.0,1560,7,1916,98126
2.0,2040,7,1958,98199
0.0,860,6,1915,98146
1.0,1720,7,1952,98155
0.0,2090,7,1975,98058
3.0,2130,8,1977,98006
0.0,1300,6,1975,98010
0.0,1220,6,1972,98001
3.0,2420,7,1919,98119
2.0,2940,9,1996,98014
3.0,2610,9,1997,98052
0.0,1880,6,1946,98178
2.0,2330,7,1983,98177
2.0,2200,7,1994,98144
0.0,1720,7,1959,98001
2.0,2250,9,1987,98006
2.0,1640,6,1907,98118
3.0,4130,11,2001,98059
1.0,2600,7,2005,98058
0.0,1920,8,1955,98178
2.0,2060,9,1988,98029
3.0,5710,11,2007,98092
3.0,2720,8,1975,98053
1.0,1490,7,1974,98034
2.0,2360,7,1929,98133
0.0,1940,7,1957,98188
1.0,2570,8,1980,98011
2.0,1160,7,1938,98028
2.0,2660,8,1989,98024
2.0,1260,7,2003,98029
2.0,1780,8,1951,98115
3.0,3180,10,1905,98112
3.0,3380,10,1966,98004
3.0,2690,9,1978,98074
0.0,1180,6,1949,98133
1.0,1660,7,1978,98077
2.0,2260,7,2001,98019
2.0,1910,8,1954,98136
0.0,2430,7,1960,98178
2.0,1300,7,1926,98117
2.0,1060,7,1950,98116
1.0,2200,8,1981,98055
2.0,1720,7,1929,98116
3.0,2360,7,1950,98115
1.0,820,6,1951,98136
2.0,1030,7,1924,98117
2.0,2030,9,1939,98146
2.0,2700,6,1948,98133
0.0,1100,6,1980,98198
3.0,3620,11,1927,98119
0.0,1340,7,1980,98038
0.0,1790,7,1960,98198
3.0,3830,9,1969,98006
0.0,1580,7,1976,98092
3.0,2020,7,1947,98146
3.0,3330,10,1995,98006
3.0,2610,7,1927,98115
3.0,2610,8,1978,98040
2.0,1740,8,2008,98116
1.0,1840,8,1990,98058
3.0,1080,7,1926,98103
2.0,1240,7,1944,98117
3.0,5620,11,1999,98199
0.0,1170,6,1911,98198
1.0,1760,7,1987,98058
2.0,2230,8,1962,98166
1.0,1520,7,1972,98034
0.0,1450,7,1950,98118
1.0,1600,7,1983,98155
0.0,3220,8,2002,98042
1.0,1830,7,2003,98038
3.0,2200,8,1971,98006
3.0,2170,8,2008,98053
3.0,1900,7,1966,98008
2.0,2960,7,1960,98005
1.0,1710,7,1920,98136
3.0,2620,9,1984,98075
2.0,2140,8,1911,98116
0.0,2100,6,1914,98055
1.0,2100,6,1914,98055
2.0,1460,8,1988,98033
1.0,990,7,1955,98133
